Sample_Name,PictureNr,Magnification,ID,Area,Circularity,Diameter,Ellipse Major,Ellipse Minor,Perimeter,Radius,Feret Maximum,Feret Minimum,width,Volume,log(Dry Weight),Dry Weight,log(Wet Weight),Wet Weight
CU18_524,03,100x,11,1.0376077097506,0.78661221338587,1.149401221496,0.64774661796404,0.52013028047397,4.3722244523143,0.574700610748,1.4612043926302,1.1815721152111,0.8053635017145103,0.6076075408417886,7.0533569200743145,1156.735300446624,9.496971779721132,13319.331827307713
CU18_524,03,100x,12,0.88766439909297,0.8189321771958,1.0631130774187,0.62561240235845,0.4534606189912,3.7017941289721,0.53155653870937,1.2981698692791,0.95531411702609,0.7858782714262924,0.502630003850313,6.943080838151362,1035.956919179639,9.31722176618672,11128.022618611514
CU18_524,03,100x,13,0.52480158730159,0.73722703988954,0.81743387138787,0.56061641846815,0.30291304171598,3.0556589692479,0.40871693569394,1.1087952925741,0.62177290284773,0.527076617349663,0.20359495288066173,6.417661172092591,612.5687445326627,8.460787710510923,4725.7790777267865
CU18_524,03,100x,14,0.43783446712018,0.8951993890307,0.74663790259098,0.38934102094078,0.36028168652002,2.5534061689364,0.37331895129549,0.8340464836548,0.76666666666667,0.625679321741108,0.19231429706559894,6.384520766606958,592.600670508015,8.40676884956934,4477.270380141361
CU18_524,03,100x,15,0.4618253968254,0.84136738428682,0.76682094259423,0.40535196418875,0.36751562607185,2.6950087595684,0.38341047129712,0.91139846506437,0.76666666666667,0.5881826996146533,0.19436828655862268,6.3906973632265895,596.2722530758336,8.41683670205934,4522.574553076773
CU18_524,03,100x,16,0.37785714285714,0.81088204078847,0.69361564035592,0.38060780396982,0.32089555130619,2.3852286459057,0.34680782017796,0.8553841440137,0.65714285714286,0.5059664091236725,0.13807607509882464,6.191889257624586,488.7686443719535,8.092779489928075,3270.766008846364
CU18_524,03,100x,17,0.068973922902494,0.80670413499089,0.29634494460842,0.16200966430895,0.13925384515697,1.0255766843125,0.14817247230421,0.36735270312178,0.30978011366268,0.21468402330651123,0.01070717299977373,4.705324774241978,110.53417777242255,5.669679382014424,289.94155900915695
CU18_524,03,100x,18,0.69573696145125,0.84884418551255,0.94119063534101,0.52403549578923,0.42609049326511,3.2692027395862,0.4705953176705,1.1087908139145,0.90238087436022,0.7308562755866802,0.3629579603558953,6.753797521444346,857.3082350572869,9.008689959954284,8173.806244411335
CU18_524,03,100x,19,0.18592970521542,0.73534916100991,0.48655221016991,0.29851527927239,0.20072327845155,1.7280857887628,0.24327610508496,0.6616614745323,0.43809523809524,0.31272314281045077,0.042814690113555334,5.5111197625982244,247.4280326611529,6.983125213035105,1078.2829707011658
CU18_524,03,100x,20,0.071972789115646,0.65147001587056,0.30271868334631,0.18036220281208,0.13465677594631,1.153891808745,0.15135934167316,0.46467017049402,0.3115745030697,0.16791115945057725,0.009050100678377422,4.607570118226981,100.2402814381453,5.510339292709979,247.23499787087235
CU18_524,03,100x,21,0.51580498866213,0.88283857552976,0.81039700698873,0.41834300922823,0.39693759449095,2.8631862825991,0.40519850349437,0.91794471769932,0.83352017901699,0.6654333254713924,0.24209820928439987,6.51836522577891,677.4699691400673,8.624935318019624,5568.8024957427415
CU18_524,03,100x,22,0.12295351473923,0.76587793506908,0.39566308537715,0.23638136364089,0.17269178085127,1.4636719224077,0.19783154268857,0.5166137673642,0.40576110613896,0.2677873365975367,0.024068831390491072,5.176257221614455,177.01902658274676,6.437299271231561,624.7173273768047
CU18_524,03,100x,23,0.27289682539683,0.72406856565542,0.589459947518,0.36632954855277,0.24202491962986,2.3476460160882,0.294729973759,0.81409410030723,0.55479988014491,0.37161999259742906,0.07486452019728505,5.83600279283805,342.40792616226554,7.5126845523260215,1831.1226951206263
CU18_524,03,100x,24,0.48881519274376,0.8849787107957,0.78890990199686,0.41143225734006,0.38081797024088,2.7403750068759,0.39445495099843,0.89144506231968,0.76666666666667,0.650073766729259,0.22395486764104902,6.473075156294772,647.4717454783787,8.551112504760479,5172.505664618789
CU18_524,03,100x,25,0.30288548752835,0.68508781774166,0.62100384881857,0.43322810149036,0.2271994311647,2.3343585498888,0.31050192440929,0.90645875278539,0.50233736533597,0.36582491192350125,0.08245915074126825,5.892178923956323,362.19361755147315,7.604251646048807,2006.7096025968629
CU18_524,03,100x,26,0.65075396825397,0.86417760273428,0.91025583561671,0.49640974247608,0.41933909388603,3.146391463863,0.45512791780836,1.0533203276001,0.82142857142857,0.7248609781460054,0.33496148223645494,6.707128062694049,818.217392824878,8.932618742191298,7575.076597376262
CU18_524,03,100x,27,0.62976190476191,0.84221269630088,0.89545394125583,0.48143233815828,0.41859526234431,3.0689464354473,0.44772697062791,1.0632159134964,0.87619047619048,0.6878044808902288,0.3098551551088026,6.66183120216348,781.9815932020414,8.858784859526471,7035.927907184587
CU18_524,03,100x,28,0.14694444444444,0.85673145190811,0.43254534738661,0.22446043040949,0.21207070137699,1.4769593886071,0.21627267369331,0.50487856658379,0.43809523809524,0.3402610918638673,0.03559589046054048,5.403764485878414,222.24146831616804,6.808136111981813,905.1820756084126
CU18_524,03,100x,29,0.24890589569161,0.85081826130394,0.56295366533338,0.30115530732135,0.2673611543784,1.9604208740099,0.28147683266669,0.6616614745323,0.55433533713035,0.43856645617624546,0.07786931184330353,5.858881775184424,350.3321747743613,7.5499772935506115,1900.699572710941
CU18_524,03,100x,30,0.80369614512472,0.78270292722012,1.0115817880547,0.61428547802058,0.41890757289314,3.5656953870495,0.50579089402736,1.2924211126276,0.906399452913,0.7041936798418528,0.41193859059023086,6.8273947716817345,922.7836161840788,9.128653477841226,9215.604595132085
CU18_524,04,100x,1,0.16793650793651,0.85736038928781,0.46241042690395,0.24978149612777,0.21622759457383,1.5411169508234,0.23120521345198,0.53934195314069,0.43809523809524,0.3641303159498469,0.043525489238307576,5.520692701748018,249.80801972205583,6.99872910384927,1095.2403368219288
CU18_524,04,100x,2,0.47082199546485,0.78427298538654,0.77425395262599,0.48656154527385,0.31036009541923,2.6950087595684,0.387126976313,0.98722506965402,0.65714285714286,0.5403949763390364,0.18511273147457005,6.362331232461735,579.5959555741256,8.370599908912627,4318.225827969049
CU18_524,04,100x,3,0.20692176870748,0.82206945186465,0.51328450062798,0.26173970202075,0.25931762597346,1.9604208740099,0.25664225031399,0.62438094429093,0.54761904761905,0.381400301148932,0.05680997029066383,5.675556142225081,291.6504926046839,7.251156511826881,1409.7342801621817
CU18_524,04,100x,4,0.16793650793651,0.79436606592896,0.46241042690395,0.25052025686132,0.21897259426846,1.7280857887628,0.23120521345198,0.58211251303036,0.47819030271166,0.3282069564175639,0.039992671245962876,5.471477290403633,237.81124966783173,6.918507983357921,1010.810722465467
CU18_524,04,100x,5,0.27589569160998,0.845198346815,0.59268988921685,0.31142129719819,0.28708619070479,2.1020234646418,0.29634494460842,0.70124355004989,0.54761904761905,0.4574886570763516,0.09020341166325443,5.94436742481909,381.5978955752788,7.689318902455115,2184.8859348894675
CU18_524,04,100x,6,0.068973922902494,0.80670413499089,0.29634494460842,0.1577646584855,0.14327806605817,1.0122892181131,0.14817247230421,0.36735270312178,0.27380952380952,0.21468402330651123,0.01070717299977373,4.705324774241978,110.53417777242255,5.669679382014424,289.94155900915695
CU18_524,04,100x,7,0.12895124716553,0.78433547282668,0.40519850349437,0.23921508587799,0.1737532788646,1.386226893992,0.20259925174718,0.5166137673642,0.38116361215394,0.28284006793061106,0.026535515581082938,5.2329818414746025,187.3506212976397,6.5297604016036015,685.2340108513317
CU18_524,04,100x,8,0.065975056689342,0.69499980909943,0.28983107346007,0.18853632869202,0.11757507008959,1.1351004938363,0.14491553673003,0.4170232418274,0.27380952380952,0.1737380178119747,0.008513493196763979,4.572033174874752,96.74060051347082,5.452414075045846,233.32074036296132
CU18_524,04,100x,9,0.14694444444444,0.70647964810519,0.43254534738661,0.26990975686874,0.1776094014718,1.5731957319315,0.21627267369331,0.61225450520297,0.38333333333333,0.26453353757408526,0.02880356071995767,5.280664963155285,196.50049750836274,6.607483889943115,740.6171980156249
CU18_524,04,100x,10,0.16493764172336,0.64182124033444,0.4582631644127,0.29987151513268,0.18364909023686,1.7734520360704,0.22913158220635,0.71400436073743,0.38333333333333,0.24975140999532675,0.03090051495513301,5.3215218430217215,204.69515897480588,6.674080604125406,791.6193076737212
CU18_524,04,100x,11,0.42284013605442,0.85601847133992,0.73374163186076,0.40682947683746,0.33304357900564,2.4892486067202,0.36687081593038,0.85715630728416,0.68644770516198,0.5765212035726442,0.17359240277111535,6.324973697353078,558.343127569699,8.309707126685517,4063.122829181717
CU18_524,04,100x,12,0.086967120181406,0.70639533413334,0.33276114031945,0.20469509460492,0.13874008414163,1.153891808745,0.16638057015973,0.47106927840585,0.27380952380952,0.20347828409346153,0.013112727907058799,4.823155857842912,124.3569249450664,5.8617440482839465,351.33635757124574
CU18_524,04,100x,13,0.11395691609977,0.80861281786482,0.3809126566213,0.20849246749608,0.17706607069004,1.2634156182688,0.19045632831065,0.47106927840585,0.32857142857143,0.27682087898936214,0.022797779740288508,5.144713879316645,171.52240154280776,6.38588362328613,593.4088508818182
CU18_524,04,100x,14,0.089965986394558,0.62431338890976,0.3384497770108,0.2495668541174,0.12048014847013,1.3995143601914,0.1692248885054,0.54211519890969,0.28871900010983,0.178577597997532,0.012087084371409276,4.775803602450061,118.60558807577375,5.784559871993599,325.238861874686
CU18_524,04,100x,15,0.25790249433107,0.75327978546505,0.57303721909502,0.36037354077216,0.22987812926917,2.0378659024255,0.28651860954751,0.76072294803615,0.49013208567813,0.37969261615411376,0.07180458368485508,5.811740136428091,334.20017387320917,7.473136422377788,1760.1185124381734
CU18_524,04,100x,16,0.34187074829932,0.70750273944804,0.65976007451413,0.40336031066457,0.27844591168149,2.4626736743214,0.32988003725707,0.93251946279225,0.63687607801739,0.40420991134824286,0.10237371907843226,6.017950436661881,410.7359031969587,7.8092592117588655,2463.3049718706498
CU18_524,04,100x,17,0.34486961451247,0.79449701415815,0.66264744093285,0.3928095096033,0.28278000321814,2.4305948932132,0.33132372046642,0.8340464836548,0.59080637129052,0.4704323011743632,0.11771288489156745,6.0991239544233835,445.46734939336415,7.941572045710114,2811.777278116825
CU18_524,04,100x,18,0.27889455782313,0.76004394516573,0.59590232406984,0.37170672884202,0.24089576220992,2.1153109308412,0.29795116203492,0.78403667032688,0.5150821400083,0.39937335033881116,0.08153995540925904,5.885661553227653,359.8407430763573,7.593628331761073,1985.5045293074475
CU18_524,04,100x,19,0.07797052154195,0.69772988110567,0.31507959526259,0.21280601391388,0.11936131682072,1.1351004938363,0.15753979763129,0.45157818776987,0.27380952380952,0.18977786299273428,0.010984227370108107,4.7201773775513844,112.18815056247814,5.693889125408756,297.0466286819422
CU18_524,04,100x,20,0.080969387755102,0.68160176304776,0.32108165067906,0.196151206729,0.13868032142295,1.2446243033601,0.16054082533953,0.47106927840585,0.30978011366268,0.1879827111387091,0.011334969034366864,4.738451902973035,114.25718348877601,5.723676601846047,306.0280002484522
CU18_524,04,100x,21,0.26989795918367,0.82101847068369,0.58621220959305,0.33172149204709,0.26142754203872,1.9792121889186,0.29310610479653,0.71400611621428,0.49285714285714,0.4348356483447462,0.08450821130213516,5.90644966618197,367.3994464759235,7.627512955876611,2053.9354343219766
CU18_524,04,100x,22,0.11995464852608,0.75225548470635,0.3908081397287,0.23840223612897,0.1624947586416,1.386226893992,0.19540406986435,0.51951517492924,0.32857142857143,0.25850037541745285,0.022743087287002063,5.143317421351739,171.28304488366715,6.383607396803335,592.0596540616211
CU18_524,04,100x,23,0.20992063492064,0.8280096952416,0.51699057403096,0.2790398859558,0.24270940066079,1.7734520360704,0.25849528701548,0.6243774402667,0.49285714285714,0.38793274591290045,0.05851488069894855,5.692747566180857,296.7077258374924,7.279178532874795,1449.796575588068
CU18_524,04,100x,24,0.14694444444444,0.78987678496835,0.43254534738661,0.25080745159668,0.1897544405865,1.5411169508234,0.21627267369331,0.54761116621999,0.41176348613725,0.3047273617759982,0.03252985238684474,5.35139704868505,210.90273353486248,6.722777189356631,831.1224938577213
CU18_524,05,100x,1,0.35986394557823,0.74675163314557,0.67689955402159,0.4116019554645,0.28341765751871,2.5346148540277,0.3384497770108,0.90645875278539,0.61432343209026,0.44358379798933156,0.11723374294998172,6.096752596425834,444.4122383491757,7.937706732174108,2800.9298551944385
CU18_524,05,100x,2,0.58477891156463,0.81920094587048,0.86288100867458,0.48200635385939,0.39553062794584,3.7017941289721,0.43144050433729,1.0533203276001,0.87056602444979,0.6381448861086813,0.2688565526616986,6.579315521456137,720.0463042900317,8.724284299973503,6150.473194116926
CU18_524,05,100x,3,0.10496031746032,0.74635535059401,0.36556754070682,0.22352055392968,0.15305537823495,1.2899905506676,0.18278377035341,0.48980360416238,0.34850262787051,0.23940173707950135,0.018455743132703522,5.021872281379006,151.6950539058536,6.185651818647781,485.7294679709983
CU18_524,05,100x,4,0.059977324263039,0.79788743163095,0.27634308574507,0.14998165025095,0.13388588532302,1.0388641505118,0.13817154287253,0.34634344995283,0.27380952380952,0.19729094071351436,0.008577496995337284,4.5763877130653565,97.16277968353495,5.45951197229653,234.9827183012791
CU18_524,05,100x,5,0.26390022675737,0.57575669355139,0.57966214692013,0.45317765366294,0.20251425977323,2.7403750068759,0.28983107346007,1.0067831662445,0.49285714285714,0.27867596270947037,0.055742107807667134,5.66452357985403,288.45052473462107,7.233173435162067,1384.6095079675047
CU18_524,05,100x,6,0.15893990929705,0.76277470366653,0.44985395158165,0.2752685701115,0.18791358111833,1.6373532941478,0.22492697579083,0.58975992441711,0.38333333333333,0.3028804364229244,0.03521788954172974,5.397557500079268,220.86629094663124,6.7980187251292055,896.0701704377936
CU18_524,05,100x,7,0.29988662131519,0.6450515032692,0.61792192483802,0.45981334736847,0.21393178485126,2.6762174446596,0.30896096241901,0.95794199642403,0.50280190835053,0.3387618960449555,0.07616346267410276,5.846003823401947,345.8495394510053,7.528986232145174,1861.2177041437176
CU18_524,05,100x,8,1.0585997732426,0.77211807611614,1.1609698933823,0.66869542132157,0.51372622421019,4.9198434999334,0.58048494669117,1.5036170364281,1.0952380952381,0.7940176894801804,0.6134823605073415,7.058951297980352,1163.2246498662942,9.506090615707972,13441.344089122807
CU18_524,05,100x,9,0.22791383219955,0.81695503417865,0.53869184507341,0.28224841754992003,0.26229335123673,1.9604208740099,0.26934592253671,0.65938983485792,0.54761904761905,0.3969166662189536,0.0652181709298958,5.755803980445329,316.0195189300649,7.381960488125886,1606.7366702556299
CU18_524,05,100x,10,0.17393424036281,0.7686269576971,0.4705953176705,0.28130167585564,0.20644806254668,1.850897064486,0.23529765883525,0.61225450520297,0.48616574765216,0.31997478866620416,0.040656055511929495,5.48104215872112,240.09679600546613,6.9340987187154255,1026.6934952708725
CU18_524,05,100x,11,0.50980725623583,0.49681247535196,0.80567161972629,0.74809624134598,0.22583087250758,4.2814919576993,0.40283580986315,1.6216815392076,0.52403875528192,0.32866414221512863,0.1282870291997669,6.149136564011073,468.3128539912506,8.023092599338048,3050.5970341233606
CU18_524,05,100x,12,0.23391156462585,0.66438122654327,0.54573386742304,0.34083389908415,0.23190243635045,2.6120598824433,0.27286693371152,0.82141674932998,0.53191382583373,0.30984835596716553,0.05414941146581918,5.6476696661716295,283.6297431208489,7.205701555859756,1347.0894160859934
CU18_524,05,100x,13,0.3868537414966,0.71643449460047,0.70182439520312,0.4340702362955,0.29932473447942,3.146391463863,0.35091219760156,0.97960720832476,0.71190476190476,0.4366814719252917,0.12491361872425415,6.133643703040083,461.11326319157365,7.997839235955334,2974.523794094442
CU18_524,05,100x,14,2.1921712018141,0.69447512903491,1.6706762292495,1.0764629632027,0.66185279401281,8.293066200334,0.83533811462474,2.4056674737527,1.4844606335562,1.0005593989722446,1.6292822867959431,7.6268253505828545,2052.5236228844337,10.431725321450052,33918.82067448149
CU18_524,05,100x,15,0.68374149659864,0.77688508108423,0.93304164529017,0.54640201583166,0.40943174898399,3.9529205291278,0.46652082264509,1.201003427673,0.92934034098803,0.6432413121057046,0.3206079578623683,6.681664989921121,797.6460796987645,8.891113933571425,7267.109754001258
CU18_524,05,100x,16,0.074971655328798,0.61195254164209,0.30896096241901,0.23057470330538,0.11359499362119,1.3995143601914,0.15448048120951,0.5048773252742,0.27018033792711,0.15927832528348365,0.009001908990335013,4.604465922034391,99.92959839819507,5.505279452916057,245.98718791163785
CU18_524,05,100x,17,0.40184807256236,0.76705781551893,0.71529634205831,0.39883244846465,0.34220475332447,3.9075542818203,0.35764817102916,0.93251946279225,0.80242365686211,0.4850771049364856,0.14245195271282654,6.210028773212545,497.71557195671863,8.122346900336447,3368.917989195016
CU18_524,05,100x,18,0.48281746031746,0.65012633161388,0.7840550257251,0.60140767584599,0.26389762598218,3.528112757232,0.39202751286255,1.2060041065846001,0.57070767407717,0.4338364540494397,0.15689812602693612,6.266186881944117,526.4660683633023,8.21388461756891,3691.85609582982
CU18_524,05,100x,19,1.1815532879819,0.72708496348438,1.2265399995395,0.82898326580263,0.45945085985893,4.7704572918114,0.61326999976975,1.6869280223615,0.91370877218819,0.777274547730541,0.6775124129665573,7.116670113561474,1232.3400413029367,9.600172285105202,14767.325536660457
CU18_524,05,100x,20,0.92065192743764,0.63647153721208,1.0826866771833,0.79541845511241,0.38578644680977,4.5779846051626,0.54134333859166,1.7010763465178,0.91231578264333,0.5842858497470509,0.40388362505329106,6.815913663188314,912.2496240360871,9.109939270996952,9044.745596378347
CU18_524,05,100x,21,1.0556009070295,0.83879708490712,1.1593242938403,0.67608447144514,0.50888789372492,4.1531768332667,0.57966214692013,1.3821272327963,1.0601241102261,0.8854987447327153,0.6693907964639216,7.109658581841327,1223.7296712296986,9.588743488401361,14599.513546396218
CU18_524,05,100x,22,1.2595238095238,0.72231855609673,1.2663631082044,0.794942532429,0.51299016305095,4.6045595375613,0.63318155410222,1.753191991976,1.1139870570324,0.7959703455618681,0.7403689888226671,7.168251986327808,1297.5744413812522,9.684250737714326,16062.630043759218
CU18_524,06,100x,1,0.39585034013605,0.75353910149138,0.70993824158027,0.44482299620155,0.28568912143429,2.5080399216289,0.35496912079014,0.9421385568117,0.60679785193929,0.47060890855666515,0.13659304251621177,6.185610891624392,485.70958891649997,8.082545753347757,3237.464540957319
CU18_524,06,100x,2,0.25190476190476,0.8472339537183,0.56633479882861,0.31044530761488,0.26213607489172,1.9150546267023,0.2831673994143,0.66845149010271,0.54761904761905,0.4386101729758689,0.07890856579882696,5.866589830368919,353.0429886401586,7.562541423501337,1924.7308591169563
CU18_524,06,100x,3,0.45582766439909,0.74790270829993,0.76182531324261,0.50146871091322,0.29281380627213,2.9085525299066,0.3809126566213,1.0186155295176,0.61956022732536,0.5002118974193631,0.16740770228526786,6.303881912370237,546.6899990182335,8.275327517163486,3925.8081894618617
CU18_524,06,100x,4,0.48281746031746,0.61330559385766,0.7840550257251,0.62250211458577,0.25061489060871,3.2050451773699,0.39202751286255,1.2784084045173,0.58083771311752,0.4052373160886891,0.1474619847580947,6.230125077398803,507.8189962028166,8.155103876160048,3481.100909904107
CU18_524,06,100x,5,0.21591836734694,0.82101652591721,0.52432413995617,0.29224345892726,0.23820492943564,1.8055308171785,0.26216206997808,0.63862799761602,0.5144251769768,0.38892758020387586,0.06046899490480436,5.7118462056855295,302.4288991421565,7.310309315267412,1495.6397418571682
CU18_524,06,100x,6,1.3015079365079,0.68873887096767,1.2872961479584,0.86483269043307,0.48154574243,4.9840010621497,0.64364807397921,1.8690627206067,1.0466014839714,0.7632255011994409,0.7387120084216052,7.166949338125175,1295.885258811585,9.682127421144035,16028.560178579748
CU18_524,06,100x,7,1.0316099773243,0.7269151854142,1.14607443819,0.754019711255,0.44001681283306,4.6233508524701,0.57303721909502,1.5766274541878,0.9948562441284,0.7260710849633204,0.5525868028947905,6.998171657779787,1094.6299695402547,9.407019802181052,12173.537313123017
CU18_524,06,100x,8,0.29089002267574,0.83298752741732,0.60858251703418,0.3414094496151,0.27448028054724,2.1341022457499,0.30429125851709,0.73060219631511,0.54761904761905,0.4604178762755337,0.09608764803138103,5.981107846675172,395.87869820882884,7.749205790080531,2319.7293307652226
CU18_524,06,100x,9,0.11395691609977,0.73320795041874,0.3809126566213,0.23498127204393,0.15939814097256,1.3674355790833,0.19045632831065,0.51951517492924,0.34850262787051,0.24393189161017073,0.02047877270023288,5.0823451120040986,161.15153153540598,6.28422253256668,536.0473692148041
CU18_524,06,100x,10,0.18592970521542,0.77925538025902,0.48655221016991,0.28196256295717,0.21667050699523,1.7468771036716,0.24327610508496,0.62438094429093,0.43809523809524,0.3367612353337902,0.04561544450018556,5.547959927542703,256.7133075870888,7.043174681894605,1145.0169070874977
CU18_524,06,100x,11,0.15294217687075,0.80583550388843,0.44128452006582,0.23998125350592,0.209998779245,1.5731957319315,0.22064226003291,0.54761116621999,0.43809523809524,0.3192247973362838,0.03531193204173938,5.399107933733387,221.20899507853483,6.80054593198542,898.3375890272852
CU18_524,06,100x,12,0.14394557823129,0.8240545959613,0.42810886757208,0.23574414293764,0.19834190752548,1.5090381697152,0.21405443378604,0.51951517492924,0.43809523809524,0.3191524831014238,0.033050203327941695,5.3606235112953495,212.85762421520505,6.737816323411419,843.7163192055758
CU18_524,06,100x,13,0.41384353741497,0.86845303290168,0.72589390214399,0.39388648304254,0.33851523382997,2.5666936351358,0.36294695107199,0.83584704600389,0.72838956953268,0.5821217511497507,0.17081327570305097,6.315590538343278,553.1286078144276,8.294412577499543,4001.452013069044
CU18_524,06,100x,14,0.26390022675737,0.71691916761017,0.57966214692013,0.3706131234849,0.23179197143748,2.1208147795506,0.28983107346007,0.80854603016463,0.49285714285714,0.3609728214038841,0.07043155661601652,5.800515192520704,330.4697716146395,7.454839763808748,1728.2070517641705
CU18_524,06,100x,15,0.16493764172336,0.74848475677737,0.4582631644127,0.27011555164031,0.19937459635195,1.6960070076547,0.22913158220635,0.61225450520297,0.43809523809524,0.3011908327517568,0.03646888645795673,5.417851274578736,225.39429136041937,6.831097577563339,926.2068386384026
CU18_524,06,100x,16,0.84568027210884,0.82312911155034,1.0376673670553,0.56737606452782,0.48088657933223,4.2814919576993,0.51883368352762,1.2606374291645,0.98571428571429,0.7723954314246956,0.47005080355759077,6.904119478230291,996.37080076868,9.253714749515373,10443.287949182912
CU18_524,06,100x,17,0.47382086167801,0.8216318287866,0.7767158156037,0.44652019930756,0.34137303452867,2.9406313110148,0.38835790780185,0.94533316309175,0.75617349217129,0.5767288411997197,0.1967343647279855,6.397732056655398,600.4816340696443,8.428303252348298,4574.731339360619
CU18_524,06,100x,18,0.48881519274376,0.58331954053086,0.78890990199686,0.65056649902745,0.26669189835096,4.2627006427905,0.39445495099843,1.3524489532425,0.69119502805152,0.38494247304973767,0.142465854836167,6.210085509784577,497.74381143321625,8.12243938094886,3369.22956320088
CU18_524,06,100x,19,0.41084467120181,0.71004127552505,0.72325906984833,0.45532287250132,0.30465001887499,3.5789828532489,0.36162953492416,1.0186155295176,0.69427915834948,0.4450692229468877,0.1353921834919764,6.1804769481506625,483.2223734172814,8.07417742548558,3210.4854187494784
CU18_524,06,100x,20,0.58777777777778,0.75140146131101,0.86509069477323,0.52725298764715,0.36124513281627,3.4882503586338,0.43254534738661,1.1513029177024,0.75760735181159,0.5713893521915805,0.2463798303239517,6.5285576115553665,684.4103136690577,8.641548906835247,5662.09309063244
CU18_524,06,100x,21,0.11395691609977,0.73320795041874,0.3809126566213,0.22716600473187,0.17527904997797,1.8376095982867,0.19045632831065,0.51951517492924,0.38333333333333,0.24393189161017073,0.02047877270023288,5.0823451120040986,161.15153153540598,6.28422253256668,536.0473692148041
CU18_524,06,100x,22,1.0226133786848,0.81360183433969,1.1410660772789,0.65470207363825,0.5026982413853,4.3268582050068,0.57053303863947,1.4024871000998,1.0789190565288,0.8361135709968017,0.6170249433035755,7.0622989365431454,1167.125230786216,9.511547266565326,13514.889283610833
CU18_524,06,100x,23,0.83068594104308,0.69989075721905,1.0284270462175,0.70912163593059,0.37740225057806,4.1210980521586,0.51421352310874,1.4694108124871,0.81432519610225,0.6217824790551905,0.38324615675448376,6.78541988993118,884.8515492091113,9.060234420587824,8606.167880508365
CU18_524,06,100x,24,0.57578231292517,0.68968600492779,0.85621773514416,0.57575615150371,0.32410202572257,3.528112757232,0.42810886757208,1.2414602138169,0.77260109363049,0.5084901036602391,0.2176882031046337,6.4565747087322505,636.8758309665491,8.524216775233567,5035.241535150538
CU18_524,06,100x,25,0.92365079365079,0.86019988780783,1.0844485769285,0.56594840397806,0.52282923474726,3.9529205291278,0.54222428846424,1.260693697243,1.0842303978194,0.8579526558574171,0.5634971407312146,7.0095389420703365,1107.1439297193033,9.425548475574647,12401.199435376984
CU18_524,06,100x,26,0.13494897959184,0.87994409234319,0.4145146286176,0.21415836518753,0.20309084746857,1.386226893992,0.2072573143088,0.47106927840585,0.38333333333333,0.3387504839078181,0.03227882050179002,5.346893037299094,209.95496121257557,6.715435650797524,825.0431193086391
CU18_524,06,100x,27,0.27889455782313,0.62206514203817,0.59590232406984,0.4428128453335,0.21675144732516,2.9727100921229,0.29795116203492,0.95794199642403,0.5406463142931,0.3131008284707914,0.0657203744037987,5.760263785537457,317.43205185932015,7.3892299704260545,1618.4593714011648
CU18_524,06,100x,28,0.19492630385488,0.63078347559269,0.49818458263689003,0.39842404024953,0.16426524364185,2.0245784362261,0.24909229131844,0.78978699016931,0.37151473202916,0.26604045531472503,0.03897350360436483,5.456469035752575,234.26876760479442,6.894044528276698,986.3828135368874
CU18_524,06,100x,29,0.083968253968254,0.58548752088816,0.32697354855515,0.26258218695959,0.12081003028838,1.5864831981309,0.16348677427757,0.55846373644163,0.32857142857143,0.16022024400538953,0.010182749117704951,4.676127759615217,107.35356786771668,5.622088248172803,276.46611070067473
CU18_524,06,100x,30,0.3178798185941,0.58904425563665,0.6361895594139,0.5235336521711,0.20834978184248,2.9727100921229,0.31809477970695,1.0800369468442,0.52330718298125,0.31390172304623487,0.07548512612093053,5.840802530723265,344.05534488399303,7.520508125078923,1845.504803120919
CU18_524,06,100x,31,0.29988662131519,0.63376430916172,0.61792192483802,0.44385230888172,0.22175013104211,2.4892486067202,0.30896096241901,0.97500271931587,0.50339268470185,0.3318078085662332,0.07474426963989687,5.835068180240859,342.08805690130083,7.5111611337926,1828.335252629778
CU18_524,06,100x,32,0.45582766439909,0.80588023671043,0.76182531324261,0.41213976795398,0.35710820134914,2.7669499392747,0.3809126566213,0.94533316309175,0.76313015414164,0.5511445007768832,0.18170138000123884,6.35151702984574,573.3618566344676,8.352972758648557,4242.77475973103
CU18_524,06,100x,33,0.51880385487528,0.81332780136976,0.81274939802393,0.46369942997252,0.36032180691771,3.0955213678461,0.40637469901196,0.99928884350829,0.76279176732244,0.5952707628670066,0.22288376695769926,6.470287867551388,645.6695675324546,8.546569224108762,5149.058822834429
CU18_524,06,100x,34,0.059977324263039,0.58662939489546,0.27634308574507,0.21028397920626,0.13536826565559,1.6960070076547,0.13817154287253,0.47106927840585,0.38333333333333,0.13571212759105525,0.006159782737853526,4.38388734192577,80.14899515534606,5.145736367339005,171.69787083628967
CU18_524,06,100x,35,0.236910430839,0.74547309009941,0.54922102026822,0.32703455791708,0.24420884749003,2.457169825612,0.27461051013411,0.73674157734518,0.59254677575183,0.3591343975785083,0.06250435050658204,5.7310935368854645,308.30622833746503,7.341682465123306,1543.3064899243009
CU18_524,06,100x,36,0.50081065759637,0.78393769472803,0.79853111002423,0.43866213474998,0.36835736503975,2.8498988163997,0.39926555501211,1.0186155295176,0.76666666666667,0.5570279815955903,0.20298193194681916,6.415907959831611,611.4957223916921,8.457929974525525,4712.293327332211
