Feature_ID,Coral,Coral_Dictyota,Coral_Turf,Turf,Dictyota,count
14543_387.216_10.6463_5239_N/A_NA_no matches_no matches_no matches_no matches,244318.2,195519.2,209812.9,359870.1,186534.6,5
14544_387.2158_8.4983_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14545_387.216_8.6803_212_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14546_387.216_8.9143_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14547_387.216_8.26_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14548_387.2161_9.4361_2624_N/A_NA_no matches_no matches_no matches_no matches,78855.69,108469.8,NA,NA,93172.48,3
14549_387.2161_9.2533_2624_N/A_Pesticide6_Ethirimol_C11H19N3O_882476_no matches_no matches_no matches_no matches,134826.2,86895.31,415015.6,567201.1,356675.1,5
14550_387.2161_10.1699_4155_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,167391.9,1
14551_387.2161_10.0806_2624_N/A_NA_no matches_no matches_no matches_no matches,268806.8,NA,NA,NA,NA,1
14552_387.2161_10.2898_4155_N/A_NA_no matches_no matches_no matches_no matches,150549.2,NA,187991,286522.5,176152.5,4
14553_387.2162_9.8566_2624_N/A_Pesticide6_Ethirimol_C11H19N3O_882476_no matches_no matches_no matches_no matches,160775.7,255098,608136.9,802309.2,228689.5,5
14554_387.2162_10.4181_5239_N/A_NA_no matches_no matches_no matches_no matches,117326.5,253572,325066.8,178342.3,126009.8,5
14555_387.2162_9.8046_2624_N/A_Pesticide6_Ethirimol_C11H19N3O_882476_no matches_no matches_no matches_no matches,109412.3,150644.9,NA,615164.8,125757.3,4
14556_387.2163_10.9807_421_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14557_387.2201_7.1751_8171_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14561_387.2524_10.6182_5239_N/A_NA_no matches_no matches_no matches_no matches,NA,72962.6,50177.15,NA,NA,2
14562_387.2525_11.0835_421_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,171158.4,NA,1
14563_387.2525_10.4858_5239_N/A_NA_no matches_no matches_no matches_no matches,132352.9,NA,NA,NA,107004.5,2
14564_387.2525_10.2992_4155_N/A_NA_no matches_no matches_no matches_no matches,NA,98745.58,NA,NA,73232.41,2
14565_387.2525_10.9972_421_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14567_387.254_12.1252_-1_N/A_Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"14571_387.2737_8.1188_191_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
14572_387.2737_11.6851_4283_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14573_387.2737_8.9562_191_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",92683.05,63269.41,NA,68370.17,71886.44,4
"14576_387.2738_9.0574_191_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",124337.8,217373.3,97306.68,157684.1,205107.5,5
"14577_387.2738_8.3503_191_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",118314.2,136449.7,NA,119028.3,119421.9,4
"14578_387.2739_8.264_191_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"14582_388.1031_6.7773_2_N/A_Massbank:EQ372402 Thiram|Dimethylcarbamothioylsulfanyl N,N-dimethylcarbamodithioate_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",NA,NA,NA,NA,NA,0
14584_388.1581_2.897_-1_N/A_Vindoline_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14585_388.1599_4.0028_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,832634.1,NA,NA,NA,NA,1
14586_388.1599_4.4158_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14587_388.16_4.1959_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,819683.4,NA,1
14588_388.175_6.3486_3514_N/A_NA_no matches_no matches_no matches_no matches,NA,64843.46,NA,NA,NA,1
14589_388.175_5.085_132_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,67981.16,1
14592_388.1751_4.6816_1357_N/A_NA_no matches_no matches_no matches_no matches,NA,61717.62,NA,NA,NA,1
14593_388.1751_4.393_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,44553.97,NA,25738.51,2
14595_388.1752_3.8401_4673_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14597_388.1761_6.0791_3514_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14599_388.1865_3.5799_4673_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14601_388.1868_3.9076_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,50255.04,NA,NA,120138.2,NA,2
14603_388.1963_6.1847_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14604_388.1963_5.8784_9704_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14605_388.1964_5.738_9704_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14606_388.2033_6.7363_10065_N/A_9-hydroxyparthenolide_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14607_388.2115_5.1463_1357_N/A_NA_no matches_no matches_no matches_no matches,245417.5,NA,NA,NA,NA,1
14608_388.2115_4.6361_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14609_388.2115_4.6932_1357_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14610_388.2115_4.4826_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14611_388.2116_4.8309_1357_N/A_NA_no matches_no matches_no matches_no matches,NA,116504.7,NA,NA,147517.8,2
14612_388.2116_4.9828_1357_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14613_388.2116_5.6743_1283_N/A_Massbank:FFF00243 Estrone_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids,NA,NA,NA,118272.1,NA,1
14614_388.2116_4.2914_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,NA,NA,0
14615_388.2116_3.9453_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,118709,246462,2
14616_388.2117_4.2082_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,NA,NA,0
14617_388.2117_4.1088_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,NA,NA,0
14618_388.2228_4.981_132_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14620_388.2332_10.5219_15_N/A_forskolin_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acyl glycosides,NA,NA,NA,59473.43,NA,1
14621_388.2479_6.8145_105_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14623_388.2479_5.1421_132_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14624_388.2479_6.07_1283_N/A_8-acetyl-5,7-dimethoxy-2,2-dimethylchromene_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids",NA,NA,247193.4,NA,NA,1
14625_388.2479_6.2783_3514_N/A_NA_no matches_no matches_no matches_no matches,123579.6,NA,NA,NA,NA,1
14626_388.248_4.9369_132_N/A_NA_no matches_no matches_no matches_no matches,33754.62,NA,35674.95,66267.66,NA,3
14627_388.248_5.8638_1283_N/A_Himbacine_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids,NA,NA,NA,NA,NA,0
14629_388.248_6.4471_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14633_388.2538_4.9599_132_N/A_NA_no matches_no matches_no matches_no matches,NA,1092565,856890.6,672219.8,2007578,4
14635_388.269_7.6218_3073_N/A_palmitoyl carnitine_no matches_no matches_no matches_no matches,1215315,476091.2,255767.5,67807.22,NA,4
14644_388.2843_6.1189_73_N/A_CHEMBL1512936_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14645_388.2843_6.4023_3514_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14646_388.2978_11.7769_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14651_388.3053_11.5116_150_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14652_388.3054_11.6903_150_N/A_NCGC00381248-01!4-oxododecanedioic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,2958967,1
14655_388.3054_8.3344_-1_N/A_NA_no matches_no matches_no matches_no matches,182146.1,85071.98,104827.9,NA,NA,3
14664_389.1339_5.317_-1_N/A_Spectral Match to Diisodecyl phthalate from NIST14_no matches_no matches_no matches_no matches,NA,33636.25,NA,NA,59827.62,2
14666_389.1584_8.0389_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14667_389.1587_6.9874_8022_N/A_4,5,8,12-diepoxy-1(10),7,11-germacratrien-15,6-olide_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
14668_389.1587_7.5418_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14669_389.1587_6.758_-1_N/A_Massbank:KO003272 Ketamine_no matches_no matches_no matches_no matches,NA,891614.8,NA,NA,NA,1
14670_389.1587_7.3839_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14671_389.1588_7.2375_5004_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,329874.5,NA,1
"14672_389.1588_7.1714_8022_N/A_4,5,8,12-diepoxy-1(10),7,11-germacratrien-15,6-olide_no matches_no matches_no matches_no matches",143165.2,207708.5,NA,161949.1,420170.9,4
14673_389.1588_6.6107_4934_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14674_389.1588_6.3887_4934_N/A_NA_no matches_no matches_no matches_no matches,622511.6,NA,410439.9,248353.8,327807.1,4
14675_389.1588_6.4784_4934_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14676_389.1703_5.1136_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,131885.2,100462.2,NA,92626.34,3
14677_389.1703_4.7791_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14678_389.1703_4.8865_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,166833.9,NA,226703.7,NA,2
14679_389.1703_4.9567_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14680_389.1703_4.6109_7261_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14681_389.1704_4.4532_1639_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14682_389.1789_6.4849_-1_N/A_Drospirenone_no matches_no matches_no matches_no matches,NA,NA,122577,76396.01,72234.08,3
14686_389.1861_7.1022_-1_N/A_PE(22:4/0:0); [M+H]+ C27H49N1O7P1_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14687_389.1949_9.6951_-1_8-{5-[(3E)-2-(acetyloxy)pent-3-en-1-yl]-1-hydroxy-4-oxocyclopent-2-en-1-yl}octanoic acid_Massbank:EQ328401 Dienogest|2-[(8S,13S,14S,17R)-17-hydroxy-13-methyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]acetonitrile_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",NA,261153.8,324293,304672.5,396579.6,4
14688_389.1953_8.6241_4572_N/A_NA_no matches_no matches_no matches_no matches,131883.9,NA,167053.8,123435.7,231046.3,4
14689_389.1953_7.05_5004_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14690_389.1954_8.4298_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,273670.1,NA,1
14691_389.1954_8.8266_4572_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,142141.5,NA,148175.9,2
14692_389.1954_6.8542_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,492198.3,293247.9,NA,NA,359687,3
14693_389.1954_7.841_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14694_389.1954_7.3003_2162_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14695_389.1954_7.3894_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14696_389.1954_7.4598_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14697_389.1954_8.2259_5428_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,931623.1,NA,NA,1
14699_389.2065_6.1721_-1_N/A_Liquiritigenin_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14701_389.2067_4.5369_1639_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14702_389.2068_4.8526_7261_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14703_389.2069_6.5656_4934_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14704_389.215_5.3462_-1_N/A_Massbank:EQ359001 2,6-Di-tert-butylpyridine|2,6-ditert-butylpyridine|2,6-Bis(2-methyl-2-propanyl)pyridine_no matches_no matches_no matches_no matches",NA,35006.58,NA,35593.66,NA,2
14707_389.2317_10.6361_4163_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,547227.1,NA,331845.6,2
14708_389.2317_9.7002_10203_N/A_Massbank:FFF00263 Androstenedione_no matches_no matches_no matches_no matches,NA,NA,225532.8,223803,NA,2
14709_389.2317_9.8578_10203_N/A_Massbank:FFF00263 Androstenedione_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14710_389.2318_9.5211_8273_N/A_NA_no matches_no matches_no matches_no matches,119420.8,163372,NA,140245.7,220011.6,4
14711_389.2318_9.4437_8273_N/A_NA_no matches_no matches_no matches_no matches,148931.7,NA,103296.6,97858.16,100080.8,4
14712_389.2318_10.1102_2795_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14713_389.2318_10.2745_2795_N/A_NA_no matches_no matches_no matches_no matches,144755.4,217924.6,NA,136543.5,344112.5,4
14714_389.2318_10.4171_4163_N/A_NA_no matches_no matches_no matches_no matches,218654.5,637901.2,NA,NA,401483.7,3
14715_389.2319_11.0157_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,444927.4,NA,364777.8,786577.1,3
14716_389.2432_4.9989_-1_N/A_Massbank:FFF00136 Estriol_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14719_389.2526_10.1786_2795_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,17442.86,NA,NA,1
14723_389.2683_11.8431_837_N/A_Di(2-ethylhexyl)phthalate (DEHP)_no matches_no matches_no matches_no matches,NA,NA,NA,NA,233237.7,1
14724_389.2683_11.7594_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14727_389.316_6.8682_-1_N/A_Massbank:FFF00061 1,4-Androstadiene-3,17-dione_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"14729_390.1542_4.4837_343_N/A_3-methyl-5-[3-methyl-11-(4-methyl-5-oxooxolan-2-yl)-5-oxa-10-azatricyclo[8.3.0.01/4,?]tridecan-4-yl]-2,5-dihydrofuran-2-one_no matches_no matches_no matches_no matches",107967.8,NA,NA,NA,132866,2
14730_390.1543_4.6768_636_N/A_convolicine_no matches_no matches_no matches_no matches,NA,113081.5,NA,NA,NA,1
14731_390.1543_4.8183_343_N/A_Ganoderic acid LM2_no matches_no matches_no matches_no matches,68470.3,103597.3,NA,115306.4,125711.8,4
14732_390.1754_4.5278_343_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,NA,655612.2,NA,1
14733_390.1905_4.405_343_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14734_390.1907_10.6229_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14735_390.1907_6.2129_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14736_390.1907_4.5693_343_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14737_390.1908_4.241_343_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14738_390.1908_4.7328_343_N/A_Massbank:FFF00243 Estrone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14739_390.1908_4.9297_3462_N/A_Massbank:FFF00150 5-beta-Androstane-3-alpha,17-beta-diol|Etiocholane-3-alpha,17-beta-diol_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids",NA,NA,NA,NA,NA,0
"14740_390.1909_5.7978_1871_N/A_(2S,3aR,5aR,6aR,7S,8R,9R,10S,10bR)-3a-methyl-12-methylenedodecahydro-1H-5,7,10b-(epimethanetriyl)-6a,9-ethanodibenzo[cd,f]indole-2,8,10-triol hydrochloride_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids",NA,NA,NA,NA,119845.7,1
14746_390.2272_4.3104_343_N/A_NA_no matches_no matches_no matches_no matches,NA,640067.5,NA,NA,NA,1
14747_390.2272_4.6839_-1_N/A_pokeberrygenin_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14748_390.2272_4.551_636_N/A_N-(2,6-dimethylphenyl)-2-[2-oxo-4-(N-propylcarbamoyl)hydroquinolyl]acetamide_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"14749_390.2272_4.9915_1283_3-methyl-5-[3-methyl-11-(4-methyl-5-oxooxolan-2-yl)-5-oxa-10-azatricyclo[8.3.0.01/4,?]tridecan-4-yl]-2,5-dihydrofuran-2-one_Himbacine_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids",NA,NA,NA,NA,NA,0
"14750_390.2272_4.9337_3462_3-methyl-5-[3-methyl-11-(4-methyl-5-oxooxolan-2-yl)-5-oxa-10-azatricyclo[8.3.0.01/4,?]tridecan-4-yl]-2,5-dihydrofuran-2-one_Massbank:EQ359001 2,6-Di-tert-butylpyridine|2,6-ditert-butylpyridine|2,6-Bis(2-methyl-2-propanyl)pyridine_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids",134677.6,200596.3,179973.2,NA,137610.4,4
"14751_390.2272_5.8072_1871_3-methyl-5-[3-methyl-11-(4-methyl-5-oxooxolan-2-yl)-5-oxa-10-azatricyclo[8.3.0.01/4,?]tridecan-4-yl]-2,5-dihydrofuran-2-one_Massbank:LU031151 MK-547|J-104132|(5S,6R,7R)-5-(1,3-benzodioxol-5-yl)-2-butyl-7-[2-[(2S)-2-carboxypropyl]-4-methoxyphenyl]-6,7-dihydro-5H-cyclopenta[b]pyridine-6-carboxylic acid_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids",NA,NA,NA,NA,NA,0
14753_390.2635_6.29_2851_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14754_390.2635_6.0879_-1_N/A_senegenin_no matches_no matches_no matches_no matches,NA,125038.5,72371.34,75930.91,NA,3
14755_390.2636_6.0214_1871_N/A_senegenin_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids,NA,NA,NA,NA,NA,0
14756_390.2636_6.5021_-1_N/A_gelsemine_no matches_no matches_no matches_no matches,46790.64,NA,72411.93,46243.12,66438.4,4
14757_390.2636_6.7125_-1_N/A_Carnosic acid diacetate methyl ester_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14758_390.2636_5.769_1871_N/A_Massbank:FFF00263 Androstenedione_Organic compounds_Alkaloids and derivatives_Stemona alkaloids_Stemoamide-type alkaloids,NA,103375.6,NA,NA,NA,1
14759_390.2846_6.2644_2851_N/A_ACETYL-CARNITINE_no matches_no matches_no matches_no matches,1572390,740720.9,752666.6,NA,NA,3
14760_390.2846_11.4382_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,5923258,NA,15404870,5944463,3
14782_390.3211_12.0671_8303_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14783_390.3345_12.5454_-1_N/A_Dipyridamole_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14785_390.3364_10.5118_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14786_390.3573_13.1298_4486_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"14787_390.3574_10.8416_-1_N/A_Massbank:LU071501 Nootkatone|(4R,4aS,6R)-4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one_no matches_no matches_no matches_no matches",27277.4,NA,27780.27,NA,47523.39,3
14792_391.1378_7.244_104_N/A_NA_no matches_no matches_no matches_no matches,NA,169663.2,NA,89599.39,NA,2
14793_391.1378_4.74_75_N/A_NA_no matches_no matches_no matches_no matches,NA,478943,NA,513182.9,NA,2
14794_391.1379_6.8758_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14795_391.1379_7.4372_104_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14796_391.138_5.06_75_N/A_NA_no matches_no matches_no matches_no matches,469584.2,NA,NA,NA,NA,1
"14797_391.138_6.6933_4233_N/A_1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-13-[(2-methylpropanoyl)oxy]-5-oxotetracyclo[8.5.0.01/4,?.01/41/4,1/41/4]pentadeca-3,8-dien-14-yl (2E)-2-methylbut-2-enoate_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
14798_391.138_5.2395_3147_N/A_Massbank:KO001837 Sorbitol 6-phosphate|D-Sorbitol 6-phosphate_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14799_391.138_6.4822_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,420369.5,NA,NA,NA,1
14800_391.1381_5.3897_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,754668.6,1022438,NA,NA,2
"14801_391.1381_5.8297_-1_N/A_4,5,8,12-diepoxy-1(10),7,11-germacratrien-15,6-olide_no matches_no matches_no matches_no matches",NA,NA,NA,732044.2,NA,1
14802_391.1382_5.6549_3083_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14803_391.1467_2.9669_7082_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14804_391.1495_5.3874_3083_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,219002.1,NA,1
14805_391.1495_5.1802_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,140259,94432.43,120971.1,NA,3
14806_391.1496_5.6191_67_N/A_Anisodamine_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14807_391.1496_5.0484_3147_N/A_Anisodamine_no matches_no matches_no matches_no matches,NA,154832.7,NA,NA,NA,1
14808_391.1496_3.2057_7082_N/A_NA_no matches_no matches_no matches_no matches,NA,162993.4,NA,NA,NA,1
14809_391.1496_4.7648_75_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14810_391.1496_4.8971_75_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,188366.9,156630.5,286826.2,3
14811_391.1577_4.824_5295_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14812_391.1746_7.1403_104_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14813_391.1746_8.0055_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14814_391.1746_7.0444_104_N/A_NA_no matches_no matches_no matches_no matches,NA,2085646,NA,1449721,NA,2
14815_391.1747_7.8094_9749_N/A_NA_no matches_no matches_no matches_no matches,NA,741517.1,555183.9,1003751,NA,3
14816_391.1747_8.1445_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14817_391.1747_6.8823_4233_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14818_391.1747_7.6707_104_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,961096,NA,NA,1
14819_391.1748_7.297_104_N/A_NA_no matches_no matches_no matches_no matches,439761.7,NA,961154.4,NA,1151031,3
14820_391.1748_6.3686_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14821_391.1748_7.4516_104_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,539455,NA,NA,1
14822_391.1748_8.3256_104_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14823_391.1748_5.7238_-1_N/A_gibberellic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14824_391.1748_6.7298_4233_N/A_10-Deacetylbaccatin III (ex taxus baccata)_no matches_no matches_no matches_no matches,961301.1,NA,1378831,NA,4380070,3
14825_391.1748_6.5947_3344_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,1419802,NA,1
14826_391.1859_5.3954_3697_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14827_391.1859_6.954_3344_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14828_391.186_5.5362_3697_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14829_391.186_5.6533_67_N/A_gibberellic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14830_391.186_5.8318_-1_N/A_gibberellic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14831_391.186_5.1992_-1_N/A_gibberellic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14832_391.186_4.8048_75_N/A_Drospirenone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
14833_391.1861_5.0696_75_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,93825.42,NA,NA,1
14834_391.1861_4.9301_75_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
